NODE_1000_length_36163_cov_7.020577_10	NODE_234_length_103152_cov_8.326159_4
NODE_1000_length_36163_cov_7.020577_11	NODE_1000_length_36163_cov_7.020577_11
NODE_1000_length_36163_cov_7.020577_11	NODE_234_length_103152_cov_8.326159_5
NODE_1000_length_36163_cov_7.020577_12	NODE_1000_length_36163_cov_7.020577_12
NODE_1000_length_36163_cov_7.020577_12	NODE_234_length_103152_cov_8.326159_6
NODE_1000_length_36163_cov_7.020577_13	NODE_1000_length_36163_cov_7.020577_13
NODE_1000_length_36163_cov_7.020577_13	NODE_2559_length_27529_cov_4.768326_6
NODE_1000_length_36163_cov_7.020577_13	NODE_2793_length_29942_cov_9.259578_16
NODE_1000_length_36163_cov_7.020577_13	NODE_3628_length_16069_cov_4.673973_14
NODE_1000_length_36163_cov_7.020577_25	NODE_1000_length_36163_cov_7.020577_25
NODE_1000_length_36163_cov_7.020577_25	NODE_1047_length_38009_cov_6.266164_23
NODE_1000_length_36163_cov_7.020577_25	NODE_14626_length_6047_cov_3.045895_4
NODE_1000_length_36163_cov_7.020577_25	NODE_17444_length_4719_cov_4.383148_2
NODE_1000_length_36163_cov_7.020577_25	NODE_1909_length_21290_cov_7.772451_6
NODE_1000_length_36163_cov_7.020577_26	NODE_1000_length_36163_cov_7.020577_26
NODE_1000_length_36163_cov_7.020577_26	NODE_234_length_103152_cov_8.326159_20
NODE_1000_length_36163_cov_7.020577_28	NODE_1000_length_36163_cov_7.020577_28
NODE_1000_length_36163_cov_7.020577_28	NODE_145_length_81534_cov_6.574492_31
NODE_1000_length_36163_cov_7.020577_28	NODE_177_length_50876_cov_6.312863_9
NODE_1000_length_36163_cov_7.020577_28	NODE_18_length_102440_cov_17.599238_21
NODE_1000_length_36163_cov_7.020577_28	NODE_26_length_147360_cov_6.836842_161
NODE_1000_length_36163_cov_7.020577_28	NODE_485_length_27677_cov_3.676309_23
NODE_1000_length_36163_cov_7.020577_28	NODE_518_length_60234_cov_8.728477_23
NODE_1000_length_36163_cov_7.020577_28	NODE_97_length_101146_cov_26.862015_83
NODE_1000_length_36163_cov_7.020577_29	NODE_1000_length_36163_cov_7.020577_29
NODE_1000_length_36163_cov_7.020577_29	NODE_1047_length_38009_cov_6.266164_22
NODE_1000_length_36163_cov_7.020577_29	NODE_109_length_74853_cov_8.300409_41
NODE_1000_length_36163_cov_7.020577_29	NODE_110_length_47700_cov_23.276566_9
NODE_1000_length_36163_cov_7.020577_29	NODE_14288_length_6268_cov_3.508128_5
NODE_1000_length_36163_cov_7.020577_29	NODE_145_length_81534_cov_6.574492_32
NODE_1000_length_36163_cov_7.020577_29	NODE_1542_length_27309_cov_19.810487_5
NODE_1000_length_36163_cov_7.020577_29	NODE_155_length_78635_cov_12.521379_30
NODE_1000_length_36163_cov_7.020577_29	NODE_155_length_78635_cov_12.521379_85
NODE_1000_length_36163_cov_7.020577_29	NODE_157_length_76737_cov_5.735166_20
NODE_1000_length_36163_cov_7.020577_29	NODE_157_length_76737_cov_5.735166_76
NODE_1000_length_36163_cov_7.020577_29	NODE_177_length_50876_cov_6.312863_10
NODE_1000_length_36163_cov_7.020577_29	NODE_187_length_65214_cov_4.023189_31
NODE_1000_length_36163_cov_7.020577_29	NODE_18_length_102440_cov_17.599238_22
NODE_1000_length_36163_cov_7.020577_29	NODE_234_length_103152_cov_8.326159_23
NODE_1000_length_36163_cov_7.020577_29	NODE_247_length_83976_cov_6.872547_53
NODE_1000_length_36163_cov_7.020577_29	NODE_2505_length_22371_cov_6.606784_19
NODE_1000_length_36163_cov_7.020577_29	NODE_2559_length_27529_cov_4.768326_22
NODE_1000_length_36163_cov_7.020577_29	NODE_2585_length_25007_cov_3.321177_4
NODE_1000_length_36163_cov_7.020577_29	NODE_26_length_147360_cov_6.836842_160
NODE_1000_length_36163_cov_7.020577_29	NODE_2793_length_29942_cov_9.259578_31
NODE_1000_length_36163_cov_7.020577_29	NODE_421_length_71961_cov_10.540303_26
NODE_1000_length_36163_cov_7.020577_29	NODE_485_length_27677_cov_3.676309_24
NODE_1000_length_36163_cov_7.020577_29	NODE_507_length_28604_cov_27.665102_17
NODE_1000_length_36163_cov_7.020577_29	NODE_518_length_60234_cov_8.728477_24
NODE_1000_length_36163_cov_7.020577_29	NODE_604_length_70196_cov_6.958712_71
NODE_1000_length_36163_cov_7.020577_29	NODE_642_length_26838_cov_3.242691_20
NODE_1000_length_36163_cov_7.020577_29	NODE_97_length_101146_cov_26.862015_82
NODE_1000_length_36163_cov_7.020577_29	NODE_97_length_79110_cov_16.563861_4
NODE_1000_length_36163_cov_7.020577_29	NODE_97_length_79110_cov_16.563861_59
NODE_1000_length_36163_cov_7.020577_37	NODE_1000_length_36163_cov_7.020577_37
NODE_1001_length_15078_cov_8.768488_3	NODE_1001_length_15078_cov_8.768488_3
NODE_1001_length_15078_cov_8.768488_3	NODE_24_length_145002_cov_20.216107_90
NODE_1001_length_15078_cov_8.768488_15	NODE_1001_length_15078_cov_8.768488_15
NODE_1001_length_15078_cov_8.768488_15	NODE_12114_length_6815_cov_13.019970_4
NODE_1001_length_15078_cov_8.768488_15	NODE_12871_length_3843_cov_10.777983_4
NODE_1001_length_15078_cov_8.768488_15	NODE_13710_length_3222_cov_1.981370_5
NODE_1001_length_15078_cov_8.768488_15	NODE_17744_length_7399_cov_23.143791_2
NODE_1001_length_15078_cov_8.768488_15	NODE_1804_length_10614_cov_2.710389_4
NODE_1001_length_15078_cov_8.768488_15	NODE_18346_length_5890_cov_7.298715_4
NODE_1001_length_15078_cov_8.768488_15	NODE_187_length_65214_cov_4.023189_40
NODE_1001_length_15078_cov_8.768488_15	NODE_1931_length_9823_cov_8.434685_7
NODE_1001_length_15078_cov_8.768488_15	NODE_20608_length_5126_cov_10.455926_4
NODE_1001_length_15078_cov_8.768488_15	NODE_20628_length_4849_cov_12.294326_2
NODE_1001_length_15078_cov_8.768488_15	NODE_21044_length_3792_cov_4.369280_2
NODE_1001_length_15078_cov_8.768488_15	NODE_2253_length_14849_cov_17.287008_3
NODE_1001_length_15078_cov_8.768488_15	NODE_22645_length_4637_cov_8.164775_2
NODE_1001_length_15078_cov_8.768488_15	NODE_24564_length_4030_cov_19.584654_2
NODE_1001_length_15078_cov_8.768488_15	NODE_2628_length_21538_cov_7.373784_12
NODE_1001_length_15078_cov_8.768488_15	NODE_2868_length_16662_cov_7.111038_15
NODE_1001_length_15078_cov_8.768488_15	NODE_29011_length_4487_cov_11.332807_3
NODE_1001_length_15078_cov_8.768488_15	NODE_3146_length_15016_cov_116.824343_3
NODE_1001_length_15078_cov_8.768488_15	NODE_3828_length_15666_cov_5.984434_1
NODE_1001_length_15078_cov_8.768488_15	NODE_3989_length_14818_cov_4.976495_14
NODE_1001_length_15078_cov_8.768488_15	NODE_41521_length_2303_cov_11.239769_2
NODE_1001_length_15078_cov_8.768488_15	NODE_4369_length_9996_cov_6.370586_8
NODE_1001_length_15078_cov_8.768488_15	NODE_4422_length_13869_cov_9.171276_5
NODE_1001_length_15078_cov_8.768488_15	NODE_485_length_27677_cov_3.676309_13
NODE_1001_length_15078_cov_8.768488_15	NODE_507_length_28604_cov_27.665102_7
NODE_1001_length_15078_cov_8.768488_15	NODE_518_length_60234_cov_8.728477_16
NODE_1001_length_15078_cov_8.768488_15	NODE_5235_length_19082_cov_5.689546_15
NODE_1001_length_15078_cov_8.768488_15	NODE_8051_length_13834_cov_11.489731_14
NODE_1001_length_15078_cov_8.768488_15	NODE_8463_length_11101_cov_10.217183_3
NODE_1001_length_15078_cov_8.768488_16	NODE_1001_length_15078_cov_8.768488_16
NODE_1001_length_15078_cov_8.768488_17	NODE_1001_length_15078_cov_8.768488_17
NODE_10045_length_6792_cov_7.607837_1	NODE_10045_length_6792_cov_7.607837_1
NODE_10045_length_6792_cov_7.607837_2	NODE_10045_length_6792_cov_7.607837_2
NODE_10045_length_6792_cov_7.607837_2	NODE_13994_length_9575_cov_3.096324_7
NODE_10045_length_6792_cov_7.607837_2	NODE_16405_length_5004_cov_3.345120_4
NODE_10045_length_6792_cov_7.607837_2	NODE_1707_length_13228_cov_4.085782_14
NODE_10045_length_6792_cov_7.607837_2	NODE_17890_length_5023_cov_25.471014_1
NODE_10045_length_6792_cov_7.607837_2	NODE_1815_length_12820_cov_10.743674_14
NODE_10045_length_6792_cov_7.607837_2	NODE_18409_length_5755_cov_7.459298_5
NODE_10045_length_6792_cov_7.607837_2	NODE_20377_length_4594_cov_9.216347_1
NODE_10045_length_6792_cov_7.607837_2	NODE_2211_length_13111_cov_26.469899_5
NODE_10045_length_6792_cov_7.607837_2	NODE_225_length_46648_cov_13.363188_6
NODE_10045_length_6792_cov_7.607837_2	NODE_24525_length_4454_cov_6.997272_1
NODE_10045_length_6792_cov_7.607837_2	NODE_26392_length_5237_cov_87.344076_7
NODE_10045_length_6792_cov_7.607837_2	NODE_27314_length_4273_cov_9.738976_3
NODE_10045_length_6792_cov_7.607837_2	NODE_28132_length_5306_cov_14.697201_2
NODE_10045_length_6792_cov_7.607837_2	NODE_2847_length_8210_cov_6.137094_3
NODE_10045_length_6792_cov_7.607837_2	NODE_35970_length_2126_cov_2.236601_1
NODE_10045_length_6792_cov_7.607837_2	NODE_38483_length_3456_cov_3.823287_5
NODE_10045_length_6792_cov_7.607837_2	NODE_41633_length_3144_cov_2.855293_3
NODE_10045_length_6792_cov_7.607837_2	NODE_4393_length_7687_cov_4.435404_2
NODE_10045_length_6792_cov_7.607837_2	NODE_49232_length_3437_cov_8.172383_3
NODE_10045_length_6792_cov_7.607837_2	NODE_5204_length_11435_cov_8.687786_13
NODE_10045_length_6792_cov_7.607837_2	NODE_6828_length_7279_cov_4.344684_10
NODE_10045_length_6792_cov_7.607837_2	NODE_8069_length_5404_cov_3.039260_5
NODE_1005_length_18551_cov_5.166414_2	NODE_1005_length_18551_cov_5.166414_2
NODE_1005_length_18551_cov_5.166414_3	NODE_1005_length_18551_cov_5.166414_3
NODE_1005_length_18551_cov_5.166414_3	NODE_1453_length_25262_cov_7.151307_3
NODE_1005_length_18551_cov_5.166414_7	NODE_1005_length_18551_cov_5.166414_7
NODE_1005_length_18551_cov_5.166414_7	NODE_16705_length_5583_cov_4.291064_1
NODE_1005_length_18551_cov_5.166414_11	NODE_1005_length_18551_cov_5.166414_11
NODE_1005_length_18551_cov_5.166414_11	NODE_1062_length_18074_cov_3.786614_15
NODE_1005_length_18551_cov_5.166414_11	NODE_1453_length_25262_cov_7.151307_11
NODE_1005_length_18551_cov_5.166414_11	NODE_22_length_104877_cov_13.321373_71
NODE_1005_length_18551_cov_5.166414_11	NODE_2662_length_17980_cov_4.931381_8
NODE_1005_length_18551_cov_5.166414_11	NODE_276_length_30965_cov_4.003785_30
NODE_1005_length_18551_cov_5.166414_11	NODE_360_length_36471_cov_22.720150_19
NODE_1005_length_18551_cov_5.166414_11	NODE_399_length_32880_cov_13.177548_31
NODE_1005_length_18551_cov_5.166414_11	NODE_639_length_31224_cov_4.276878_28
NODE_1005_length_18551_cov_5.166414_11	NODE_773_length_20425_cov_8.236622_16
NODE_1005_length_18551_cov_5.166414_11	NODE_9_length_144821_cov_9.679200_73
NODE_10066_length_3937_cov_1.880216_1	NODE_10066_length_3937_cov_1.880216_1
NODE_10066_length_3937_cov_1.880216_2	NODE_10066_length_3937_cov_1.880216_2
NODE_10066_length_3937_cov_1.880216_3	NODE_10066_length_3937_cov_1.880216_3
NODE_10069_length_11680_cov_3.060989_2	NODE_10069_length_11680_cov_3.060989_2
NODE_10069_length_11680_cov_3.060989_2	NODE_3551_length_13733_cov_29.111712_19
NODE_10069_length_11680_cov_3.060989_2	NODE_70_length_73323_cov_11.087228_25
NODE_10069_length_11680_cov_3.060989_2	NODE_831_length_19660_cov_5.693548_10
NODE_10069_length_11680_cov_3.060989_3	NODE_10069_length_11680_cov_3.060989_3
NODE_10069_length_11680_cov_3.060989_3	NODE_13918_length_5827_cov_2.308385_5
NODE_10069_length_11680_cov_3.060989_3	NODE_14932_length_3488_cov_2.378678_3
NODE_10069_length_11680_cov_3.060989_3	NODE_1600_length_16367_cov_5.591589_16
NODE_10069_length_11680_cov_3.060989_3	NODE_19961_length_4052_cov_6.719790_3
NODE_10069_length_11680_cov_3.060989_3	NODE_2097_length_12467_cov_3.386320_14
NODE_10069_length_11680_cov_3.060989_3	NODE_3048_length_9296_cov_7.206904_7
NODE_10069_length_11680_cov_3.060989_3	NODE_30931_length_3529_cov_4.295625_5
NODE_10069_length_11680_cov_3.060989_3	NODE_323_length_45821_cov_8.223157_51
NODE_10069_length_11680_cov_3.060989_3	NODE_3424_length_16603_cov_5.486101_6
NODE_10069_length_11680_cov_3.060989_3	NODE_3551_length_13733_cov_29.111712_20
NODE_10069_length_11680_cov_3.060989_3	NODE_4538_length_8566_cov_2.965456_5
NODE_10069_length_11680_cov_3.060989_3	NODE_5201_length_11438_cov_5.200914_7
NODE_10069_length_11680_cov_3.060989_3	NODE_5228_length_17171_cov_3.019572_21
NODE_10069_length_11680_cov_3.060989_3	NODE_546_length_24446_cov_4.200484_12
NODE_10069_length_11680_cov_3.060989_3	NODE_5982_length_12533_cov_3.362398_5
NODE_10069_length_11680_cov_3.060989_3	NODE_6756_length_10788_cov_11.178981_6
NODE_10069_length_11680_cov_3.060989_3	NODE_6862_length_10066_cov_17.261912_4
NODE_10069_length_11680_cov_3.060989_3	NODE_70_length_73323_cov_11.087228_26
NODE_10069_length_11680_cov_3.060989_3	NODE_7457_length_11054_cov_3.994909_6
NODE_10069_length_11680_cov_3.060989_3	NODE_7531_length_11333_cov_3.431282_14
NODE_10069_length_11680_cov_3.060989_3	NODE_831_length_19660_cov_5.693548_9
NODE_10069_length_11680_cov_3.060989_4	NODE_10069_length_11680_cov_3.060989_4
NODE_10069_length_11680_cov_3.060989_4	NODE_13918_length_5827_cov_2.308385_6
NODE_10069_length_11680_cov_3.060989_4	NODE_14932_length_3488_cov_2.378678_2
NODE_10069_length_11680_cov_3.060989_4	NODE_1600_length_16367_cov_5.591589_17
NODE_10069_length_11680_cov_3.060989_4	NODE_18_length_108949_cov_6.247387_62
NODE_10069_length_11680_cov_3.060989_4	NODE_19961_length_4052_cov_6.719790_4
NODE_10069_length_11680_cov_3.060989_4	NODE_2097_length_12467_cov_3.386320_15
NODE_10069_length_11680_cov_3.060989_4	NODE_3048_length_9296_cov_7.206904_6
NODE_10069_length_11680_cov_3.060989_4	NODE_323_length_45821_cov_8.223157_52
NODE_10069_length_11680_cov_3.060989_4	NODE_3424_length_16603_cov_5.486101_5
NODE_10069_length_11680_cov_3.060989_4	NODE_3551_length_13733_cov_29.111712_21
NODE_10069_length_11680_cov_3.060989_4	NODE_4538_length_8566_cov_2.965456_4
NODE_10069_length_11680_cov_3.060989_4	NODE_5201_length_11438_cov_5.200914_6
NODE_10069_length_11680_cov_3.060989_4	NODE_546_length_24446_cov_4.200484_11
NODE_10069_length_11680_cov_3.060989_4	NODE_5982_length_12533_cov_3.362398_4
NODE_10069_length_11680_cov_3.060989_4	NODE_6756_length_10788_cov_11.178981_5
NODE_10069_length_11680_cov_3.060989_4	NODE_6862_length_10066_cov_17.261912_3
NODE_10069_length_11680_cov_3.060989_4	NODE_70_length_73323_cov_11.087228_27
NODE_10069_length_11680_cov_3.060989_4	NODE_7457_length_11054_cov_3.994909_5
NODE_10069_length_11680_cov_3.060989_4	NODE_7531_length_11333_cov_3.431282_15
NODE_10069_length_11680_cov_3.060989_4	NODE_822_length_47877_cov_3.899837_8
NODE_10069_length_11680_cov_3.060989_4	NODE_831_length_19660_cov_5.693548_8
NODE_10069_length_11680_cov_3.060989_5	NODE_10069_length_11680_cov_3.060989_5
NODE_10069_length_11680_cov_3.060989_5	NODE_13918_length_5827_cov_2.308385_7
NODE_10069_length_11680_cov_3.060989_5	NODE_1600_length_16367_cov_5.591589_18
NODE_10069_length_11680_cov_3.060989_5	NODE_2097_length_12467_cov_3.386320_16
NODE_10069_length_11680_cov_3.060989_5	NODE_323_length_45821_cov_8.223157_53
NODE_10069_length_11680_cov_3.060989_5	NODE_3424_length_16603_cov_5.486101_4
NODE_10069_length_11680_cov_3.060989_5	NODE_4538_length_8566_cov_2.965456_3
NODE_10069_length_11680_cov_3.060989_5	NODE_5201_length_11438_cov_5.200914_5
NODE_10069_length_11680_cov_3.060989_5	NODE_546_length_24446_cov_4.200484_10
NODE_10069_length_11680_cov_3.060989_5	NODE_5982_length_12533_cov_3.362398_3
NODE_10069_length_11680_cov_3.060989_5	NODE_70_length_73323_cov_11.087228_28
NODE_10069_length_11680_cov_3.060989_5	NODE_7457_length_11054_cov_3.994909_4
NODE_10069_length_11680_cov_3.060989_5	NODE_7531_length_11333_cov_3.431282_16
NODE_10069_length_11680_cov_3.060989_5	NODE_831_length_19660_cov_5.693548_7
NODE_10069_length_11680_cov_3.060989_7	NODE_10069_length_11680_cov_3.060989_7
NODE_10069_length_11680_cov_3.060989_7	NODE_1600_length_16367_cov_5.591589_20
NODE_10069_length_11680_cov_3.060989_7	NODE_18_length_108949_cov_6.247387_65
NODE_10069_length_11680_cov_3.060989_7	NODE_2097_length_12467_cov_3.386320_18
NODE_10069_length_11680_cov_3.060989_7	NODE_299_length_35664_cov_3.587997_5
NODE_10069_length_11680_cov_3.060989_7	NODE_3048_length_9296_cov_7.206904_4
NODE_10069_length_11680_cov_3.060989_7	NODE_323_length_45821_cov_8.223157_55
NODE_10069_length_11680_cov_3.060989_7	NODE_3424_length_16603_cov_5.486101_2
NODE_10069_length_11680_cov_3.060989_7	NODE_4538_length_8566_cov_2.965456_1
NODE_10069_length_11680_cov_3.060989_7	NODE_5201_length_11438_cov_5.200914_3
NODE_10069_length_11680_cov_3.060989_7	NODE_5208_length_7650_cov_4.199210_10
NODE_10069_length_11680_cov_3.060989_7	NODE_546_length_24446_cov_4.200484_8
NODE_10069_length_11680_cov_3.060989_7	NODE_555_length_22758_cov_5.715280_8
NODE_10069_length_11680_cov_3.060989_7	NODE_5982_length_12533_cov_3.362398_1
NODE_10069_length_11680_cov_3.060989_7	NODE_6756_length_10788_cov_11.178981_3
NODE_10069_length_11680_cov_3.060989_7	NODE_6862_length_10066_cov_17.261912_1
NODE_10069_length_11680_cov_3.060989_7	NODE_70_length_73323_cov_11.087228_30
NODE_10069_length_11680_cov_3.060989_7	NODE_7457_length_11054_cov_3.994909_2
NODE_10069_length_11680_cov_3.060989_7	NODE_7531_length_11333_cov_3.431282_18
NODE_10069_length_11680_cov_3.060989_7	NODE_80_length_50149_cov_3.509582_36
NODE_10069_length_11680_cov_3.060989_7	NODE_831_length_19660_cov_5.693548_5
NODE_10069_length_11680_cov_3.060989_7	NODE_967_length_18005_cov_8.093315_5
NODE_10069_length_11680_cov_3.060989_10	NODE_10069_length_11680_cov_3.060989_10
NODE_10069_length_11680_cov_3.060989_11	NODE_10069_length_11680_cov_3.060989_11
NODE_10069_length_11680_cov_3.060989_11	NODE_3048_length_9296_cov_7.206904_1
NODE_10069_length_11680_cov_3.060989_11	NODE_323_length_45821_cov_8.223157_58
NODE_10069_length_11680_cov_3.060989_11	NODE_546_length_24446_cov_4.200484_5
NODE_10069_length_11680_cov_3.060989_13	NODE_10069_length_11680_cov_3.060989_13
NODE_1006_length_34612_cov_8.211998_2	NODE_1006_length_34612_cov_8.211998_2
NODE_1006_length_34612_cov_8.211998_2	NODE_1479_length_30416_cov_4.049208_32
NODE_1006_length_34612_cov_8.211998_2	NODE_175_length_111089_cov_5.389448_3
NODE_1006_length_34612_cov_8.211998_4	NODE_1006_length_34612_cov_8.211998_4
NODE_1006_length_34612_cov_8.211998_4	NODE_1368_length_31946_cov_5.739833_2
NODE_1006_length_34612_cov_8.211998_4	NODE_1444_length_24364_cov_3.145214_25
NODE_1006_length_34612_cov_8.211998_4	NODE_1479_length_30416_cov_4.049208_29
NODE_1006_length_34612_cov_8.211998_4	NODE_1645_length_28374_cov_5.637381_28
NODE_1006_length_34612_cov_8.211998_4	NODE_175_length_111089_cov_5.389448_8
NODE_1006_length_34612_cov_8.211998_4	NODE_3053_length_19041_cov_2.541188_25
NODE_1006_length_34612_cov_8.211998_5	NODE_1006_length_34612_cov_8.211998_5
NODE_1006_length_34612_cov_8.211998_5	NODE_1368_length_31946_cov_5.739833_3
NODE_1006_length_34612_cov_8.211998_5	NODE_1444_length_24364_cov_3.145214_24
NODE_1006_length_34612_cov_8.211998_5	NODE_1479_length_30416_cov_4.049208_28
NODE_1006_length_34612_cov_8.211998_5	NODE_1645_length_28374_cov_5.637381_27
NODE_1006_length_34612_cov_8.211998_5	NODE_175_length_111089_cov_5.389448_9
NODE_1006_length_34612_cov_8.211998_5	NODE_3053_length_19041_cov_2.541188_24
NODE_1006_length_34612_cov_8.211998_6	NODE_1006_length_34612_cov_8.211998_6
NODE_1006_length_34612_cov_8.211998_6	NODE_1368_length_31946_cov_5.739833_4
NODE_1006_length_34612_cov_8.211998_6	NODE_1444_length_24364_cov_3.145214_23
NODE_1006_length_34612_cov_8.211998_6	NODE_1479_length_30416_cov_4.049208_27
NODE_1006_length_34612_cov_8.211998_6	NODE_1645_length_28374_cov_5.637381_26
NODE_1006_length_34612_cov_8.211998_6	NODE_175_length_111089_cov_5.389448_10
NODE_1006_length_34612_cov_8.211998_6	NODE_25_length_141908_cov_11.452659_18
NODE_1006_length_34612_cov_8.211998_6	NODE_3053_length_19041_cov_2.541188_23
NODE_1006_length_34612_cov_8.211998_7	NODE_1006_length_34612_cov_8.211998_7
NODE_1006_length_34612_cov_8.211998_7	NODE_1368_length_31946_cov_5.739833_5
NODE_1006_length_34612_cov_8.211998_7	NODE_1444_length_24364_cov_3.145214_22
NODE_1006_length_34612_cov_8.211998_7	NODE_1479_length_30416_cov_4.049208_26
NODE_1006_length_34612_cov_8.211998_7	NODE_1645_length_28374_cov_5.637381_25
NODE_1006_length_34612_cov_8.211998_7	NODE_175_length_111089_cov_5.389448_11
NODE_1006_length_34612_cov_8.211998_7	NODE_3053_length_19041_cov_2.541188_22
NODE_1006_length_34612_cov_8.211998_8	NODE_1006_length_34612_cov_8.211998_8
NODE_1006_length_34612_cov_8.211998_8	NODE_1368_length_31946_cov_5.739833_6
NODE_1006_length_34612_cov_8.211998_8	NODE_1444_length_24364_cov_3.145214_21
NODE_1006_length_34612_cov_8.211998_8	NODE_1479_length_30416_cov_4.049208_25
NODE_1006_length_34612_cov_8.211998_8	NODE_1645_length_28374_cov_5.637381_24
NODE_1006_length_34612_cov_8.211998_8	NODE_175_length_111089_cov_5.389448_12
NODE_1006_length_34612_cov_8.211998_8	NODE_3053_length_19041_cov_2.541188_21
NODE_1006_length_34612_cov_8.211998_10	NODE_1006_length_34612_cov_8.211998_10
NODE_1006_length_34612_cov_8.211998_10	NODE_1368_length_31946_cov_5.739833_8
NODE_1006_length_34612_cov_8.211998_10	NODE_1444_length_24364_cov_3.145214_19
NODE_1006_length_34612_cov_8.211998_10	NODE_1479_length_30416_cov_4.049208_23
NODE_1006_length_34612_cov_8.211998_10	NODE_1645_length_28374_cov_5.637381_22
NODE_1006_length_34612_cov_8.211998_10	NODE_175_length_111089_cov_5.389448_14
NODE_1006_length_34612_cov_8.211998_10	NODE_3053_length_19041_cov_2.541188_19
NODE_1006_length_34612_cov_8.211998_11	NODE_1006_length_34612_cov_8.211998_11
NODE_1006_length_34612_cov_8.211998_11	NODE_1368_length_31946_cov_5.739833_9
NODE_1006_length_34612_cov_8.211998_11	NODE_1444_length_24364_cov_3.145214_18
NODE_1006_length_34612_cov_8.211998_11	NODE_1479_length_30416_cov_4.049208_22
NODE_1006_length_34612_cov_8.211998_11	NODE_1645_length_28374_cov_5.637381_21
NODE_1006_length_34612_cov_8.211998_11	NODE_175_length_111089_cov_5.389448_15
NODE_1006_length_34612_cov_8.211998_11	NODE_3053_length_19041_cov_2.541188_18
NODE_1006_length_34612_cov_8.211998_12	NODE_1006_length_34612_cov_8.211998_12
NODE_1006_length_34612_cov_8.211998_12	NODE_1368_length_31946_cov_5.739833_10
NODE_1006_length_34612_cov_8.211998_12	NODE_1479_length_30416_cov_4.049208_21
NODE_1006_length_34612_cov_8.211998_12	NODE_1645_length_28374_cov_5.637381_20
NODE_1006_length_34612_cov_8.211998_12	NODE_175_length_111089_cov_5.389448_16
NODE_1006_length_34612_cov_8.211998_12	NODE_3053_length_19041_cov_2.541188_17
NODE_1006_length_34612_cov_8.211998_14	NODE_1006_length_34612_cov_8.211998_14
NODE_1006_length_34612_cov_8.211998_14	NODE_1368_length_31946_cov_5.739833_12
NODE_1006_length_34612_cov_8.211998_14	NODE_1444_length_24364_cov_3.145214_16
NODE_1006_length_34612_cov_8.211998_14	NODE_1479_length_30416_cov_4.049208_19
NODE_1006_length_34612_cov_8.211998_14	NODE_1645_length_28374_cov_5.637381_18
NODE_1006_length_34612_cov_8.211998_14	NODE_175_length_111089_cov_5.389448_18
NODE_1006_length_34612_cov_8.211998_14	NODE_3053_length_19041_cov_2.541188_15
NODE_1006_length_34612_cov_8.211998_17	NODE_1006_length_34612_cov_8.211998_17
NODE_1006_length_34612_cov_8.211998_17	NODE_1153_length_19501_cov_6.229405_18
NODE_1006_length_34612_cov_8.211998_17	NODE_1290_length_16707_cov_15.022820_9
NODE_1006_length_34612_cov_8.211998_17	NODE_1368_length_31946_cov_5.739833_15
NODE_1006_length_34612_cov_8.211998_17	NODE_1479_length_30416_cov_4.049208_16
NODE_1006_length_34612_cov_8.211998_17	NODE_1645_length_28374_cov_5.637381_15
NODE_1006_length_34612_cov_8.211998_17	NODE_173_length_32494_cov_5.560375_19
